Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-031227,2019-07,06/03/2019 17:00,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH HOSPITAL, ,4949, ,887396.8,1020150
19-025828,2019-07,06/03/2019 22:35, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,701,18TH,36,ST NICHOLAS ROMAN CATHOLIC CHURCH, ,1805,LUCAS,0,0
19-025828,2019-07,06/03/2019 22:35, , , ,-1, , 38111,4,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,701,18TH,36,ST NICHOLAS ROMAN CATHOLIC CHURCH, ,1805,LUCAS,0,0
19-032457,2019-07,06/04/2019 12:00,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,5221,LEXINGTON AVE,52, , ,5221,LEXINGTON,889361.6,1035505
19-025927,2019-07,06/04/2019 13:10,Y, , ,1, , 83000,2,ARSON-KNOWINGLY BURNING/SUCCESS,4054,CHOUTEAU AVE,39, ,IN ALLEY,4054,CHOUTEAU,891651.4,1017489
19-031361,2019-07,06/05/2019 13:57,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,4985,ITASKA ST,7, , ,4985,ITASKA,882918.9,1001556
19-033917,2019-07,06/07/2019 00:34,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3100,NEBRASKA AVE,30, , ,6106,LOUISIANA,897192.6,1007757
19-026440,2019-07,06/07/2019 07:00,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1404,BELT,78, ,1ST FLOOR,1404,BELT APT B 1ST FLOOR,0,0
19-035468,2019-07,06/07/2019 08:09,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4347,S BROADWAY,17, , ,4347,BROADWAY,896495.6,998909.4
19-026694,2019-07,06/07/2019 23:30, , , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE, , ,36, , , , ,0,0
19-026694,2019-07,06/07/2019 23:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR, , ,36, , , , ,0,0
19-029415,2019-07,06/08/2019 00:30,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,1400,PEABODY CT,33, , ,900,JEFFERSON,0,0
19-026650,2019-07,06/08/2019 10:45,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1820,MARKET ST,36,CURIO HOTEL, ,1820,MARKET,903731.7,1018016
19-032734,2019-07,06/08/2019 14:05,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,960,HARLAN AVE,74, ,ALLEY,960,HARLAN,896059.8,1051928
19-033278,2019-07,06/09/2016 00:01,Y, , ,1, ,121000,4,EMBEZZLEMENT-VALUE OVER $150,3140,OLIVE ST,37, , ,3140,OLIVE,898657.9,1020260
19-026889,2019-07,06/09/2019 20:30, , , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,5590,FLORISSANT,72,NORTHWAY MARKET, , , ,0,0
19-026889,2019-07,06/09/2019 20:30, , , ,-1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,5590,FLORISSANT,72,NORTHWAY MARKET, , , ,0,0
19-026893,2019-07,06/09/2019 21:00,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,0,N 13TH ST / PINE ST,36, , , , ,906149.2,1018165
19-036468,2019-07,06/09/2019 23:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2005,N 13TH ST,63, ,NUISANCE ABATEMENT PROPERTY,2005,13TH,907813,1024047
19-026941,2019-07,06/10/2019 00:10, , , ,-1, , 31411,3,ROBBERY-HIGHWAY  /STRNGARM/INJURY/SUCCESS,2200,GASCONADE,18, , , , ,0,0
19-032155,2019-07,06/10/2019 11:44,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5863,DR MARTIN LUTHER KING DR,50, , ,5863,DR MARTIN LUTHER KING,882630.9,1034015
19-036464,2019-07,06/10/2019 11:50,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3751,S JEFFERSON AVE,19, , ,3751,JEFFERSON,898162.7,1002525
19-032877,2019-07,06/10/2019 15:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,24,S SPRING AVE,37, , ,24,SPRING,895255.3,1020237
19-032144,2019-07,06/11/2019 00:43,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4828,N BROADWAY,64,WESTERN INN,@HOTEL- FIRST WESTERN INN,4828,BROADWAY,904588.8,1034757
19-027401,2019-07,06/11/2019 00:44,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4837,WABADA AVE,55, , ,4837,WABADA,890459.3,1031511
19-033291,2019-07,06/11/2019 09:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2233,WASHINGTON AVE,36, , , , ,902599.4,1020249
19-027192,2019-07,06/11/2019 10:20,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1919,S JEFFERSON AVE,24, ,@MCDONALDS -  JEFFERSON, , ,899651.5,1011937
19-031945,2019-07,06/11/2019 17:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,N JEFFERSON AVE / STODDARD ST,61, , , , ,902228.3,1022234
19-036475,2019-07,06/11/2019 21:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4038,N GRAND BLVD,67, ,NUISANCE ABATEMENT PROPERTY,4038,GRAND,901867.4,1030898
19-034140,2019-07,06/12/2019 10:26,Y, , ,1, ,115400,4,STLG BY DECEIT/IDENTITY THEFT REPORT,3729,N 20TH ST,65, , ,3729,20TH,904885.7,1029639
19-032711,2019-07,06/12/2019 12:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4259,CHIPPEWA ST,15, , ,4259,CHIPPEWA,888497.5,1003909
19-037524,2019-07,06/12/2019 16:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, ,NUISANCE ABATEMENT PROPERTY,721,TUCKER,906857.6,1019492
19-037529,2019-07,06/12/2019 18:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1131,WASHINGTON AVE,35, ,NUISANCE ABATEMENT PROPERTY,1131,WASHINGTON,907214,1018987
19-027637,2019-07,06/13/2019 01:34,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5750,LOTUS AVE,50, , ,5750,LOTUS,883758,1034235
19-032451,2019-07,06/13/2019 09:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",211,N BROADWAY,35,METROPOLITAN SQUARE BUILDING, ,211,BROADWAY,908989.9,1017353
19-035299,2019-07,06/13/2019 11:38,Y, , ,1, , 63601,3,"LARCENY-SHOPLIFT $500 - $24,999",2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU,2600,CHOUTEAU,900507.7,1015458
19-036694,2019-07,06/13/2019 14:46,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,8510,PENNSYLVANIA AVE,2, , ,8510,PENNSYLVANIA,887079.1,985995.8
19-035562,2019-07,06/13/2019 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4143,HARTFORD ST,15, , ,4143,HARTFORD,889725,1008666
19-027778,2019-07,06/13/2019 21:31,Y, , ,1, ,152200,4,WEAPONS-CITY VIOL/DISCHRGING IN CITY,0,N 19TH ST / BREMEN AVE,65, , , , ,905180.8,1030331
19-032506,2019-07,06/14/2019 07:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5518,FLOY AVE,76, , ,5518,FLOY,889502.9,1046729
19-036078,2019-07,06/14/2019 09:47,Y, , ,1, ,263899,5,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,5716,COTE BRILLIANTE AVE,50, , , , ,883881.1,1033831
19-033027,2019-07,06/14/2019 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2806,MIAMI ST,19, , ,2806,MIAMI,897054.3,1003818
19-035070,2019-07,06/14/2019 14:26,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,8241,CHURCH RD,74, , ,8241,CHURCH,896400.6,1048367
19-034596,2019-07,06/14/2019 15:52,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,2925,OLIVE ST,37, , ,2925,OLIVE,899909.7,1020149
19-033970,2019-07,06/14/2019 17:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2420,S 18TH ST,21, , ,730,CARROLL,902054.4,1008859
19-035056,2019-07,06/14/2019 19:37,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-032730,2019-07,06/15/2019 13:50,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",4324,CALIFORNIA AVE,17, , ,4324,CALIFORNIA,896515.9,999109.8
19-032486,2019-07,06/15/2019 15:46,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5310,ORIOLE AVE,72, , ,5318,ORIOLE,890504.4,1044406
19-032802,2019-07,06/16/2019 10:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,3116,N NEWSTEAD AVE,56, , ,3116,NEWSTEAD,894845.2,1031580
19-035060,2019-07,06/16/2019 18:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-033426,2019-07,06/16/2019 19:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3000,EADS AVE,31, , , , ,897586.5,1013750
19-028398,2019-07,06/16/2019 23:15, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1004,LOCUST,35, , , , ,0,0
19-028319,2019-07,06/16/2019 23:40,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4661,ROSA AVE,6, , ,4661,ROSA,883760.9,999256.5
19-028855,2019-07,06/17/2019 11:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3606,BAMBERGER AVE,15, ,UNI 1,3606,BAMBERGER,891943.1,1004266
19-035096,2019-07,06/17/2019 15:40,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
19-028481,2019-07,06/17/2019 15:40,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,3700,COTTAGE AVE,59, , ,100,BROADWAY,0,0
19-031934,2019-07,06/17/2019 19:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1,SCHNUCKS, ,1020,LOUGHBOROUGH,888369.9,991903
19-028620,2019-07,06/17/2019 22:00,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4216,OLIVE ST,38, , ,4216,OLIVE,892342.3,1023627
19-028603,2019-07,06/17/2019 23:30, , , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4618,JAMIESON,9, , ,4618,JAMIESON,0,0
19-028603,2019-07,06/17/2019 23:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4618,JAMIESON,9, , ,4618,JAMIESON,0,0
19-037540,2019-07,06/18/2019 00:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3928,N FLORISSANT AVE,65, ,NUISANCE ABATEMENT PROPERTY,3928,FLORISSANT,904129.4,1030129
19-031734,2019-07,06/18/2019 08:00,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5900,NATURAL BRIDGE AVE,50, ,GOODIE GOODIE DINER,5900,NATURAL BRIDGE,885004.9,1039019
19-028599,2019-07,06/18/2019 08:15,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1513,AGNES AVE,65, , ,1513,AGNES,905950.4,1028751
19-028600,2019-07,06/18/2019 11:10,Y, , ,1, ,151140,6,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,4473,LEXINGTON AVE,56, , ,4473,LEXINGTON,894606.8,1032880
19-032456,2019-07,06/18/2019 14:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3129,SAMUEL SHEPARD DR,37, , ,3129,SAMUEL SHEPARD,899368.1,1021261
19-033999,2019-07,06/18/2019 18:30,Y, , ,1, , 66701,5,LARCENY-BICYCLES UNDER $500,5560,PERSHING AVE,47, , ,5560,PERSHING,882727.9,1024820
19-031554,2019-07,06/19/2019 06:30,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4250,CLAY AVE,68, , ,4250,CLAY,899704.6,1033716
19-034527,2019-07,06/19/2019 09:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,3757,POTOMAC ST,15, ,REAR ALLEY,3757,POTOMAC,892148.6,1005439
19-031988,2019-07,06/19/2019 13:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6012,NORTH POINTE BLVD,73, , ,6012,NORTH POINTE,891495.3,1047976
19-028862,2019-07,06/19/2019 13:00,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3248,DELOR ST,16, , ,3248,DELOR,893434.9,996346.1
19-028956,2019-07,06/19/2019 20:02,Y, , ,1, ,263299,3,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,CALIFORNIA AVE / RUSSELL BLVD,24, , , , ,898483,1011763
19-028976,2019-07,06/19/2019 23:50, , , ,1, , 72130,5,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,5165,ASHLAND,52, , ,5165,ASHLAND,0,0
19-028976,2019-07,06/19/2019 23:50, , , ,-1, , 72113,5,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,5165,ASHLAND,52, , ,5165,ASHLAND,0,0
19-028974,2019-07,06/20/2019 00:01,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5955,KENNERLY AVE,50, , ,5955,KENNERLY,882913.1,1036097
19-035061,2019-07,06/20/2019 11:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4320,MCCAUSLAND AVE,9, , ,4320,MCCAUSLAND,873817.3,1004743
19-031339,2019-07,06/20/2019 12:05,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,1,S BROADWAY,35,HILTON AT THE BALL PARK,@HOTEL- HILTON AT THE BALL PARK,1,BROADWAY,908726.1,1016735
19-034400,2019-07,06/20/2019 12:50,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2518,BELLE GLADE AVE,57, , ,2518,BELLE GLADE,896075.4,1028341
19-029379,2019-07,06/20/2019 14:45, , , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7004,HURST,4, , ,7004,HURST,0,0
19-029379,2019-07,06/20/2019 14:45, , , ,-1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,7004,HURST,4, , ,7004,HURST,0,0
19-032020,2019-07,06/21/2019 03:00,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",7847,TENNESSEE PL,1, , ,7847,TENNESSEE,886409.2,989643.9
19-032672,2019-07,06/21/2019 09:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6231,LORAN AVE,8, , ,6231,LORAN,878459.9,1001121
19-033533,2019-07,06/21/2019 09:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3538,S KINGSHIGHWAY BLVD,15,MIDAS,AUTO SHOP,3538,KINGSHIGHWAY,885684.2,1005408
19-031942,2019-07,06/21/2019 11:15,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7450,HAMPTON AVE,6,SCHNUCKS, ,7450,HAMPTON,879164.2,994830.9
19-029236,2019-07,06/21/2019 11:40,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,1430,OLIVE ST,36, , , , ,905576.3,1018397
19-037537,2019-07,06/21/2019 12:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1902,BIDDLE ST,61, ,NUISANCE ABATEMENT PROPERTY,1902,BIDDLE,904478.7,1021861
19-033741,2019-07,06/21/2019 13:00,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1801,WASHINGTON AVE,36, , ,1801,WASHINGTON,904356.2,1019789
19-029267,2019-07,06/21/2019 15:30,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4251,SHREVE AVE,69, , ,4251,SHREVE,894083.9,1036748
19-037825,2019-07,06/21/2019 20:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3615,N 20TH ST,65, ,NUISANCE ABATEMENT PROPERTY,3615,20TH,905116.1,1029186
19-029769,2019-07,06/21/2019 22:34,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,1515,N KINGSHIGHWAY BLVD,52, ,@WOHL REC CENT,1515,KINGSHIGHWAY,887936,1031116
19-029353,2019-07,06/22/2019 01:30, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3700,BROADWAY,18, ,IN STREET,3751,JEFFERSON,0,0
19-036448,2019-07,06/22/2019 11:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1500,LAFAYETTE AVE,33, , ,1500,LAFAYETTE,903565.4,1012169
19-031947,2019-07,06/22/2019 12:00,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2429,COLEMAN ST,59, , ,2429,COLEMAN,899663.3,1025840
19-034604,2019-07,06/22/2019 14:20,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3512,TENNESSEE AVE,19, ,GARAGE,3512,TENNESSEE,894397.8,1004810
19-029759,2019-07,06/22/2019 23:42,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4205,ST LOUIS AVE,56, , ,4205,ST LOUIS,896322.9,1029829
19-033398,2019-07,06/23/2019 12:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,2849,WYOMING ST,30, , ,2849,WYOMING,897047.1,1006674
19-031754,2019-07,06/23/2019 15:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4259,WYOMING ST,15, , ,4259,WYOMING,888649.5,1007732
19-031182,2019-07,06/24/2019 00:01,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4971,HIGHLAND AVE,55, , ,4971,HIGHLAND,889570.6,1032193
19-033732,2019-07,06/24/2019 08:00,Y, , ,1, ,117000,3,FAILURE TO RETURN BORROWED/RENTED VEHICL,2210,S 7TH ST,20, , ,2210,7TH,905071.1,1009131
19-035897,2019-07,06/24/2019 08:00,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5032,LANSDOWNE AVE,7, , ,5032,LANSDOWNE,883303.9,1002989
19-032974,2019-07,06/24/2019 11:15,Y, , ,1, ,103000,3,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2600,CHOUTEAU AVE,31, ,@QT - JEFFERSON / CHOUTEAU,2600,CHOUTEAU,900507.7,1015458
19-031518,2019-07,06/24/2019 12:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,7105,ALABAMA AVE,1, , ,7105,ALABAMA,888950.7,990910.4
19-032702,2019-07,06/24/2019 14:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4442,PAGE BLVD,54, , ,4442,PAGE,892080.4,1027325
19-035348,2019-07,06/24/2019 16:43,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,8241,CHURCH RD,74, , ,8241,CHURCH,896400.6,1048367
19-033106,2019-07,06/24/2019 17:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4423,GIBSON AVE,39, , ,4423,GIBSON,889056.3,1018119
19-034598,2019-07,06/24/2019 17:15,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,2925,OLIVE ST,37, , ,2925,OLIVE,899909.7,1020149
19-031651,2019-07,06/24/2019 20:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1000,WASHINGTON AVE,35, , ,1000,WASHINGTON,907483,1018737
19-029878,2019-07,06/24/2019 23:00,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1298,HAMILTON AVE,48, , , , ,881262.1,1032172
19-029941,2019-07,06/25/2019 05:00, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,922,PARK,34,ST VINCENT DEPAUL, ,922,PARK,0,0
19-029907,2019-07,06/25/2019 06:50,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4824,BESSIE AVE,69, ,RESIDENCE,4824,BESSIE,893771.1,1036564
19-030187,2019-07,06/25/2019 10:00,Y, , ,1, ,102000,4,FORGERY-POSSESSION OF FORGING INSTRUMENT,1110,SALISBURY ST,65,BP GAS STATION, ,1110,SALISBURY,906432.9,1029817
19-035067,2019-07,06/25/2019 12:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3430,S GRAND BLVD,25, ,@SCHNUCKS- S GRAND AND GRAVOIS,3430,GRAND,893788.8,1005469
19-029979,2019-07,06/25/2019 13:17,Y, , ,1, ,142310,4,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,0,LUCAS AVE / N TUCKER BLVD,35, , , , ,906896.9,1019243
19-034557,2019-07,06/25/2019 14:40,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",2244,S KINGSHIGHWAY BLVD,13,DON BROWN CHEVROLET, ,2244,KINGSHIGHWAY,886930.8,1012659
19-031278,2019-07,06/25/2019 17:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
19-033975,2019-07,06/25/2019 17:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3025,CHIPPEWA ST,19, , ,3025,CHIPPEWA,895868.6,1002892
19-031711,2019-07,06/25/2019 18:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3416,N 22ND ST,65, , ,3416,22ND,904395.4,1028233
19-030050,2019-07,06/25/2019 18:27,Y, , ,1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4533,ARLINGTON AVE,71, , ,4533,ARLINGTON,890790.9,1040186
19-032343,2019-07,06/25/2019 18:49,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,933,ELIAS AVE,74, ,ALLEY,931,ELIAS,896324.3,1051754
19-030092,2019-07,06/25/2019 20:40,Y, , ,1, , 42015,1,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,3711,BATES ST,3, ,APARTMENT,3711,BATES,889722.6,996537.4
19-031381,2019-07,06/26/2019 09:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,4764,BEACON AVE,72, , ,4764,BEACON,890137.4,1041085
19-037329,2019-07,06/26/2019 09:30,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6026,WESTMINSTER PL,46, , ,6026,WESTMINSTER,878771.8,1026644
19-034176,2019-07,06/26/2019 15:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3518,S GRAND BLVD,25, , ,3518,GRAND,893530.5,1004900
19-032754,2019-07,06/26/2019 16:30,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4167,WASHINGTON AVE,38, , ,4167,WASHINGTON,892842.6,1024026
19-030673,2019-07,06/26/2019 17:00,Y, , ,1, , 44016,3,ASSLT-AGGRV-HND/FST/FT-3RD-ADUL-DOMESTIC,1813,S TUCKER BLVD,33, ,VACANT RESIDENCE,1500,LAFAYETTE,903766.6,1011714
19-030269,2019-07,06/26/2019 17:12,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2224,SULLIVAN AVE,60, , ,2224,SULLIVAN,904356.9,1027207
19-030279,2019-07,06/26/2019 19:10,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,0,CUPPLES PL / N EUCLID AVE,55, ,2808 EUCLID, , ,890211,1031929
19-030316,2019-07,06/26/2019 23:05,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,W FLORISSANT AVE / GOODFELLOW,76, , , , ,890122.3,1048565
19-030323,2019-07,06/27/2019 00:05, , , ,-1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4115,NEBRASKA,16, , ,4115,NEBRASKA,0,0
19-031160,2019-07,06/27/2019 01:00,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,2009,HEBERT ST,63,WHITE CASTLE, ,3016,DR MARTIN LUTHER KING,905261.1,1027578
19-030334,2019-07,06/27/2019 01:30, , , ,-1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3600,SALENA,18, ,: @HOSPITAL - SAINT ALEXIUS,3933,BROADWAY,0,0
19-030335,2019-07,06/27/2019 01:48,Y, , ,1, , 10000,1,HOMICIDE,629,HOLLY HILLS AVE,1, , , , ,890685.3,992687.3
19-031215,2019-07,06/27/2019 14:30,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,4971,HIGHLAND AVE,36, , ,1915,OLIVE,889570.6,1032193
19-035317,2019-07,06/27/2019 15:20,Y, , ,1, ,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1915,OLIVE ST,36, ,@HEADQUARTERS,1915,OLIVE,903703.7,1019090
