Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-048193,2019-09,07/20/2019 14:30,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3524,TENNESSEE AVE,19, , ,3524,TENNESSEE,894377.8,1004686
19-046360,2019-09,07/20/2019 23:43,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2918,CALIFORNIA AVE,30, , ,2918,CALIFORNIA,897914,1007991
19-044974,2019-09,07/22/2019 18:14,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4155,BLOW ST,4, , ,4155,BLOW,883774.8,994489.8
19-035308,2019-09,07/23/2019 11:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5478,ORIOLE AVE,72, , ,5478,ORIOLE,891517.4,1045113
19-047791,2019-09,07/23/2019 20:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2624,RUTGER ST,31, , ,2624,RUTGER,899988.6,1014650
19-045702,2019-09,07/24/2019 00:01,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",2426,UNION BLVD,52,ROCK OF AGES BAPTIST CHURCH, ,2426,UNION,887388.5,1032965
19-045347,2019-09,07/24/2019 04:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1228,DILLON,33, , ,1430,CHOUTEAU,0,0
19-035744,2019-09,07/25/2019 06:00, , , ,1, , 72130,2,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE, , ,42, , , , ,0,0
19-035744,2019-09,07/25/2019 06:00, , , ,-1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR, , ,42, , , , ,0,0
19-048588,2019-09,07/25/2019 09:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5945,HARNEY AVE,76, , ,5945,HARNEY,890916.4,1046019
19-035956,2019-09,07/26/2019 14:35,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,526,NATURAL BRIDGE AVE,56, ,ADDRESS, , ,0,0
19-035958,2019-09,07/26/2019 15:00,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4021,MERAMEC ST,16, , ,4021,MERAMEC,890338.3,1002532
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036159,2019-09,07/27/2019 17:45,Y, , ,1, , 41014,4,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,3001,N FLORISSANT AVE,60, , ,3001,FLORISSANT,905572.8,1026748
19-036364,2019-09,07/29/2019 00:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1326,WASHINGTON AVE,36, , , , ,906055.1,1019109
19-045569,2019-09,07/29/2019 05:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,1943,MCCAUSLAND AVE,43, , ,1943,MCCAUSLAND,874913.9,1015279
19-036530,2019-09,07/29/2019 18:00,Y, , ,1, ,115400,5,STLG BY DECEIT/IDENTITY THEFT REPORT,4132,WASHINGTON AVE,38, , ,4132,WASHINGTON,893197.5,1023644
19-044948,2019-09,07/30/2019 13:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,7900,N BROADWAY,74, , ,7900,BROADWAY,897253.8,1046651
19-036784,2019-09,07/30/2019 16:00,Y, , ,1, , 51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4226,CASTLEMAN AVE,27, , ,4226,CASTLEMAN,890275.1,1013019
19-036930,2019-09,07/30/2019 22:20, , , ,-1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",7410,HALL,79,CITY TOW, , , ,0,0
19-036811,2019-09,07/31/2019 01:30, , , ,-1, , 42011,4,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,1600,BIDDLE,61, , ,1517,OFALLON,0,0
19-036909,2019-09,07/31/2019 12:00, , , ,-1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5500,DELMAR,47, , ,5572,CLEMENS,0,0
19-042189,2019-09,07/31/2019 13:00,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,4000,MINNESOTA AVE,16, ,@DUNN MARQUETTE REC CENTER,3400,MIAMI,0,0
19-037025,2019-09,07/31/2019 21:11, , , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION, , ,63, , , , ,0,0
19-037025,2019-09,07/31/2019 21:11, , , ,-1, , 51130,4,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY, , ,63, , , , ,0,0
19-043913,2019-09,08/01/2019 00:01,Y, , ,1, ,179210,6,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,5900,SHULTE AVE,76, , ,5900,SHULTE,0,0
19-043485,2019-09,08/01/2019 10:02,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4002,PENNSYLVANIA AVE,16, ,VACANT BUILDING,0,PENNSYLVANIA,895833.6,1001363
19-047804,2019-09,08/01/2019 14:35,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1220,8TH,62, ,NUISANCE ABATEMENT PROPERTY,1220,8TH,0,0
19-044768,2019-09,08/01/2019 15:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4544,ATHLONE AVE,68, , ,4544,ATHLONE,898999.9,1035587
19-037235,2019-09,08/01/2019 18:30,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4924,N BROADWAY,64, ,CITY STREET,4037,ENRIGHT,904321.3,1035161
19-037235,2019-09,08/01/2019 18:30,Y, , ,1, , 41014,6,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,4924,N BROADWAY,64, ,CITY STREET,4037,ENRIGHT,904321.3,1035161
19-037235,2019-09,08/01/2019 18:30,Y, , ,1, , 41024,6,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,4924,N BROADWAY,64, ,CITY STREET,4037,ENRIGHT,904321.3,1035161
19-037235,2019-09,08/01/2019 18:30,Y, , ,1, , 41024,6,ASSLT-AGGRAV-FIREARM-1ST-CHILD-DOMESTIC,4924,N BROADWAY,64, ,CITY STREET,4037,ENRIGHT,904321.3,1035161
19-037264,2019-09,08/01/2019 19:30,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,7915,CHURCH RD,74, , ,7820,BROADWAY,896929.8,1046547
19-037371,2019-09,08/02/2019 13:15,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7450,HAMPTON AVE,6,SCHNUCKS,PRINCTON HEIGHTS NEIGHBORHOOD, , ,879164.2,994830.9
19-037970,2019-09,08/02/2019 20:42,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,5316,LOTUS AVE,50, , ,5316,LOTUS,886990.2,1032626
19-045105,2019-09,08/03/2019 08:04,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,5835,MANCHESTER AVE,41,CEE KAY SUPPLY, ,5835,MANCHESTER,881538.4,1016028
19-044578,2019-09,08/03/2019 09:00,Y, , ,1, , 67701,6,LARCENY-FROM BUILDING UNDER $500,5456,CLAXTON AVE,71, , ,5456,CLAXTON,894221.4,1041967
19-048120,2019-09,08/03/2019 16:19,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5823,WILSON AVE,12,RED ROOF INN, ,5823,WILSON,881554.4,1013910
19-037914,2019-09,08/03/2019 23:00,Y, , ,1, , 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6165,DELMAR BLVD,48,PUZZLES HOOKAH LOUNGE, ,6165,DELMAR,877800.7,1027650
19-037694,2019-09,08/04/2019 08:00,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5927,THEKLA AVE,76, , ,5927,THEKLA,890436.4,1045170
19-040658,2019-09,08/04/2019 18:05,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8519,CONCORD PL,74, , ,8519,CONCORD,896972.9,1050233
19-046042,2019-09,08/05/2019 08:00,Y, , ,1, ,115100,2,FRAUD-STEALING BY DECEIT/OVER $150,5623,NOTTINGHAM AVE,7, , ,5623,NOTTINGHAM,880428.8,1002577
19-044884,2019-09,08/05/2019 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,1447,SHAWMUT PL,78, , ,1447,SHAWMUT,883074.3,1032986
19-037908,2019-09,08/05/2019 13:56,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,6100,DR MARTIN LUTHER KING DR,78, ,ALIAS MLK/HODIAMONT AVE CITY, , ,881403.7,1034719
19-037913,2019-09,08/05/2019 14:37,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,1400,SEMPLE AVE,78, , ,1400,SEMPLE,885019.1,1031149
19-043918,2019-09,08/05/2019 17:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4342,THOLOZAN AVE,15, , ,4342,THOLOZAN,887505.1,1004796
19-043149,2019-09,08/06/2019 09:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,1902,MALLINCKRODT ST,65, ,APT A,1902,MALLINCKRODT,905568.7,1029088
19-044923,2019-09,08/06/2019 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,1215,N KINGSHIGHWAY BLVD,51, , ,1215,KINGSHIGHWAY,888084.4,1028777
19-043807,2019-09,08/06/2019 13:39,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,2800,SEMPLE AVE,50, , ,2800,SEMPLE,886737.1,1034443
19-038164,2019-09,08/06/2019 15:00,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,5126,PENNSYLVANIA AVE,17, , ,5951,ROMAINE,894500.8,994962.5
19-048950,2019-09,08/07/2019 14:18,Y, , ,1, ,115100,6,FRAUD-STEALING BY DECEIT/OVER $150,4415,NATURAL BRIDGE AVE,69,SAINT LOUIS PUBLIC LIBRARY,VARIOUS SLPL BRANCHES ACROSS ST LOUI,1415,OLIVE,895362.3,1033087
19-044677,2019-09,08/08/2019 01:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,W FLORISSANT AVE / RIVERVIEW B,72, , , , ,891715.8,1046309
19-045506,2019-09,08/08/2019 08:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,8726,PARTRIDGE AVE,74, , ,8726,PARTRIDGE,894469.6,1049931
19-047795,2019-09,08/08/2019 13:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1413,N. 8TH,62, ,NUISANCE ABATEMENT PROPERTY,1413,8TH,0,0
19-038469,2019-09,08/08/2019 13:33,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5734,MAPLE AVE,48, , ,5700,HAMILTON,881653.1,1029443
19-042622,2019-09,08/08/2019 14:10,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4674,KOSSUTH AVE,69, ,VACANT RESIDENCE,4674,KOSSUTH,894041.9,1035315
19-046833,2019-09,08/08/2019 14:35,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2166,HAMPTON AVE,12, , ,2166,HAMPTON,881175.8,1013045
19-038481,2019-09,08/08/2019 14:50,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,8616,CHURCH RD,74, , ,8616,CHURCH,896427.8,1050208
19-047788,2019-09,08/09/2019 01:08,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3644,KOSCIUSKO ST,18, , ,3644,KOSCIUSKO,901120.1,1002738
19-044733,2019-09,08/09/2019 09:48,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12,UHAUL, ,1641,KINGSHIGHWAY,886712.8,1014540
19-038621,2019-09,08/09/2019 11:30, , , ,1, ,263120,4,OBSTRUCT GOVRN OP-FALSE REPORT,1818, ,36, ,:APT 222,1818,WASHINGTON,0,0
19-038621,2019-09,08/09/2019 11:30, , , ,-1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1818, ,36, ,:APT 222,1818,WASHINGTON,0,0
19-045018,2019-09,08/09/2019 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5800,HIGHLANDS PLAZA DR W,41,HIGHLANDS PLAZA,HIGHLANDS PLAZA,5800,HIGHLANDS PLAZA,882403.6,1017876
19-045500,2019-09,08/09/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,3119,CLARENCE PL,56, , ,3119,CLARENCE,895384.3,1031330
19-039179,2019-09,08/09/2019 15:20,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4915,NORTHLAND PL,55, , ,4915,NORTHLAND,890208.3,1032245
19-039181,2019-09,08/09/2019 18:19,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,2724,N EUCLID AVE,55, , ,2724,EUCLID,890532.6,1032305
19-047786,2019-09,08/10/2019 05:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2810,N FLORISSANT AVE,63, ,NUISANCE ABATEMENT PROPERTY,2810,FLORISSANT,905928.8,1026064
19-044950,2019-09,08/10/2019 06:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6430,BROCKSCHMIDT PL,42, , ,6430,BROCKSCHMIDT,878722.2,1015620
19-038875,2019-09,08/10/2019 13:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
19-043934,2019-09,08/10/2019 14:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3405,LAWN AVE,14, , ,3405,LAWN,885315.8,1006504
19-046807,2019-09,08/10/2019 16:23,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,716,OFALLON ST,62, ,NUISANCE ABATEMENT PROPERTY,716,OFALLON,909234.4,1021044
19-048050,2019-09,08/10/2019 20:00,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,620,N CARDINAL AVE,37, , ,620,CARDINAL,899547.8,1021113
19-038917,2019-09,08/11/2019 01:30,Y, , ,1, , 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,6013,NATURAL BRIDGE AVE,70, , ,6013,NATURAL BRIDGE,884510.7,1039892
19-045158,2019-09,08/11/2019 09:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4218,DEWEY AVE,16, , ,4218,DEWEY,892469.7,1000730
19-046036,2019-09,08/11/2019 09:15,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
19-046800,2019-09,08/11/2019 09:33,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3149,BRANTNER PL,59, ,NUISANCE ABATEMENT PROPERTY,3149,BRANTNER,898974.9,1024043
19-039041,2019-09,08/11/2019 18:50,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1300,CONVENTION PZ,36,TERRACE LOFTS, , , ,906779.9,1019635
19-039041,2019-09,08/11/2019 18:50,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1300,CONVENTION PZ,36,TERRACE LOFTS, , , ,906779.9,1019635
19-043704,2019-09,08/11/2019 21:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4157,JUNIATA ST,15, , ,4157,JUNIATA,889538.9,1008298
19-039134,2019-09,08/12/2019 00:40, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2637,CLARA,50, , ,2637,CLARA,0,0
19-046549,2019-09,08/12/2019 00:54,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
19-043916,2019-09,08/12/2019 08:00,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",4936,HARNEY AVE,71, , ,4936,HARNEY,894930,1039682
19-039226,2019-09,08/12/2019 14:30,Y, , ,1, ,151130,6,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5003,GOODFELLOW BLVD,76, ,BP,5003,GOODFELLOW,887701.6,1044511
19-041179,2019-09,08/12/2019 15:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1317,KENTUCKY AVE,39,SINCLAIR INC BUILDING, ,1317,KENTUCKY,890791.9,1016770
19-044978,2019-09,08/12/2019 16:30,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4655,LEONA ST,5, , ,4655,LEONA,889127,999920.9
19-039413,2019-09,08/12/2019 16:53,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4300,FARLIN AVE,68, , ,4300,FARLIN,896442.4,1033645
19-047796,2019-09,08/12/2019 18:09,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4140,S. BROADWAY,16, , ,4140,S. BROADWAY,0,0
19-039309,2019-09,08/12/2019 21:00, , , ,-1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2001,MENARD,21, ,: @BAR- DUKES,2001,MENARD,0,0
19-039373,2019-09,08/12/2019 22:30, , , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,3941,MCDONALD,15, , ,3941,MCDONALD,0,0
19-039373,2019-09,08/12/2019 22:30, , , ,-1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3941,MCDONALD,15, , ,3941,MCDONALD,0,0
19-039315,2019-09,08/13/2019 01:38,Y, , ,1, , 43013,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,5404,EMERSON AVE,71, , ,5435,GENEVIEVE,893423.8,1042203
19-046793,2019-09,08/13/2019 04:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3110,PRAIRIE AVE,59, ,NUISANCE ABATEMENT PROPERTY,3110,PRAIRIE,899609.7,1029323
19-039370,2019-09,08/13/2019 04:30,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5001,THOLOZAN AVE,14, , ,5001,THOLOZAN,884158.3,1005330
19-039419,2019-09,08/13/2019 04:50,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4415,KOSSUTH AVE,69, , ,4415,KOSSUTH,896081.5,1034317
19-047793,2019-09,08/13/2019 12:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,710,RUSSELL,21, , ,710,RUSSELL,0,0
19-039426,2019-09,08/13/2019 12:57,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
19-045788,2019-09,08/13/2019 18:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1024,ALLEN AVE,21, , ,1915,OLIVE,903906.8,1010288
19-045209,2019-09,08/14/2019 09:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,4746,ASHLAND AVE,55, , ,4746,ASHLAND,892316.1,1033234
19-039796,2019-09,08/14/2019 19:00,Y, , ,1, ,204100,2,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,3635,S SPRING AVE,29, , ,1465,GRAND,892101.4,1004026
19-039692,2019-09,08/14/2019 20:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,3800,GRAVOIS AVE,15, , ,3800,GRAVOIS,0,0
19-040369,2019-09,08/15/2019 11:00, , , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,8300,BROADWAY,2, , ,8300,BROADWAY,0,0
19-040369,2019-09,08/15/2019 11:00, , , ,-1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,8300,BROADWAY,2, , ,8300,BROADWAY,0,0
19-046366,2019-09,08/15/2019 11:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1326,OHIO AVE,31, , ,1326,OHIO,899758.7,1014809
19-039872,2019-09,08/15/2019 11:00,Y, , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,1326,OHIO AVE,31, , ,1328,OHIO,899779.6,1014893
19-047815,2019-09,08/15/2019 12:00,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4535,VIRGINIA AVE,16, , ,4535,VIRGINIA,893633.4,998079.1
19-040915,2019-09,08/16/2019 08:50,Y, , ,1, , 52112,4,BURGLARY-BUSINESS/DAY/FORCE ENT/UNOCCUPIED,3734,DR MARTIN LUTHER KING DR,77, , ,3734,MARTIN LUTHER KING,897529.5,1025301
19-040000,2019-09,08/16/2019 11:35,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5831,SELBER CT,50, , ,5800,SELBER,885084.8,1037933
19-040067,2019-09,08/16/2019 16:00,Y, , ,1, , 21000,2,RAPE -- FORCIBLE,3200,PORTIS AVE,15, , ,3200,SUBLETTE,0,0
19-043126,2019-09,08/16/2019 17:00, , , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,327,N TAYLOR AVE,38, , ,327,TAYLOR,889423.9,1023738
19-043126,2019-09,08/16/2019 17:00, , , ,-1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,327,N TAYLOR AVE,38, , ,327,TAYLOR,889423.9,1023738
19-043792,2019-09,08/16/2019 18:16,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4155,BLOW ST,4, , ,4155,BLOW,883774.8,994489.8
19-043603,2019-09,08/16/2019 19:34,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",6302,BERTHOLD AVE,42, , ,6302,BERTHOLD,879803.9,1018210
19-040257,2019-09,08/17/2019 20:30,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,0,ALGERNON ST / HARRIS AVE,68, , , , ,0,0
19-044025,2019-09,08/17/2019 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",314,N BROADWAY,35, , ,314,BROADWAY,909160.7,1017621
18-060606,2019-09,08/18/2018 00:01, , , ,1, ,204100,3,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,2008,CHIPPEWA,18, , ,2008,CHIPPEWA,0,0
19-040313,2019-09,08/18/2019 09:30,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1441,BELT AVE,78,INSIDE RESIDENCE, ,1441,BELT,884850.7,1031676
19-046353,2019-09,08/18/2019 12:02,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,3526,PAGE BLVD,77, ,@PNC BANK,919,JEFFERSON,898134.1,1024121
19-040688,2019-09,08/18/2019 12:40,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3634,JUNIATA ST,15, , ,3634,JUNIATA,893397.6,1007711
19-043618,2019-09,08/18/2019 14:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",5042,MARDEL AVE,14, , ,5042,MARDEL,883682.5,1004915
19-046369,2019-09,08/18/2019 15:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2623,CAROLINE ST,31, , ,2623,CAROLINE,899866.6,1014594
19-046799,2019-09,08/19/2019 12:00,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,4001,GILES AVE,16, , ,4001,GILES,892192.5,1002111
19-044955,2019-09,08/20/2019 08:30,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,2041,MAURY AVE,13, , ,3401,HARTFORD,887997,1012853
19-040712,2019-09,08/20/2019 12:55,Y, , ,1, ,151400,5,WEAPONS-STATE VIOL/DEFACED FIREARM,5500,PALM ST,50, , ,5500,HEBERT,887448.3,1036850
19-043770,2019-09,08/20/2019 14:59,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5755,AMELIA AVE,72, , ,5755,AMELIA,888924.2,1042664
19-040807,2019-09,08/20/2019 17:30,Y, , ,1, , 21000,1,RAPE -- FORCIBLE,4300,NEBRASKA AVE,17, , , , ,0,0
19-044267,2019-09,08/21/2019 01:16,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,6622,LINDENWOOD PL,9, , ,6622,LINDENWOOD,876218.4,1005604
19-047966,2019-09,08/21/2019 12:00,Y, , ,1, ,112010,5,FRAUD-CREDIT DEVICE/OVER $150,1610,N KINGSHIGHWAY BLVD,55, ,@WARWOOD APTS,1610,KINGSHIGHWAY,888692.6,1030783
19-044156,2019-09,08/21/2019 12:14,Y, , ,1, ,115100,3,FRAUD-STEALING BY DECEIT/OVER $150,2865,TEXAS AVE,30, , ,2865,TEXAS,898721.3,1008042
19-046363,2019-09,08/21/2019 12:24,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2926,CALIFORNIA AVE,30, , ,2926,CALIFORNIA,897914,1007991
19-044715,2019-09,08/21/2019 13:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,LEMP AVE / LYNCH ST,22, , , , ,901222.9,1007978
