Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
19-038312,2019-08,06/20/2019 16:25,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5309,GERALDINE AVE,71, , ,5300,GERALDINE,893313,1040767
19-029208,2019-08,06/20/2019 22:00, , , ,-1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4682,LABADIE,56, , ,4682,LABADIE,0,0
19-039364,2019-08,06/22/2019 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4828,N BROADWAY,64, ,@HOTEL- FIRST WESTERN INN,4828,BROADWAY,904588.8,1034757
19-041429,2019-08,06/22/2019 11:15,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4345,ARCO AVE,39, , ,4345,ARCO,889282.1,1017718
19-041075,2019-08,06/22/2019 17:20,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
19-029649,2019-08,06/23/2019 00:30,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2001,MENARD ST,21,DUKES SPORTS BAR,@BAR- DUKES,2001,MENARD,903829.4,1010366
19-029587,2019-08,06/23/2019 04:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,0,N GRAND BLVD / N MARKET ST,59, ,UNKNOWN VACANT PARKING LOT,1300,GRAND,0,0
19-039361,2019-08,06/23/2019 07:45,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
19-041353,2019-08,06/23/2019 09:23,Y, , ,1, , 92000,4,SIMPLE ASSAULT-HARRASSMENT,405,LOCUST ST,35,FEDERAL RESERVE BANK, , , ,909341.1,1017966
19-040482,2019-08,06/24/2019 06:29,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1600,PINE ST,36, ,NUISANCE ABATEMENT PROPERTY,1600,PINE,904957.8,1018479
19-029966,2019-08,06/25/2019 12:00,Y, , ,1, , 51111,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,4411,MARCUS AVE,69, , ,4411,MARCUS,895032.8,1037017
19-037929,2019-08,06/25/2019 16:00,Y, , ,1, , 64601,0,"LARCENY-FROM MTR VEH $500 - $24,999",0,UNKNOWN,0, , ,430,15TH,0,0
19-030799,2019-08,06/26/2019 05:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4205,SHREVE AVE,69, ,APT 2E,4205,SHREVE,893853.9,1036353
19-041111,2019-08,06/26/2019 11:10,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4101,GRAVOIS AVE,16, ,@QT - GRAVOIS / CHIPPEWA,4101,GRAVOIS,889849,1003566
19-038034,2019-08,06/27/2019 09:03,Y, , ,1, ,112010,1,FRAUD-CREDIT DEVICE/OVER $150,5527,ULENA AVE,5, , ,5527,ULENA,888712,997422.3
19-040892,2019-08,06/27/2019 10:23,Y, , ,1, ,114000,5,FRAUD-TELEPHONE SERVICE FRAUD,6,PORTLAND PL,38, , ,6,PORTLAND,887230.6,1024327
19-039970,2019-08,06/27/2019 17:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,713,BIDDLE ST,62, ,NUISANCE ABATEMENT PROPERTY,713,BIDDLE,909133.8,1020613
18-032193,2019-08,06/28/2018 00:01, , , ,1, , 44023,6,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 3RD DEGRE",6037,FLORISSANT,73, , ,6037,FLORISSANT,0,0
19-039550,2019-08,06/28/2019 03:25,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3014,N 25TH ST,60, ,NUISANCE ABATEMENT PROPERTY,3014,25TH,903461.9,1027231
19-039214,2019-08,06/28/2019 10:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3621,PAGE BLVD,77, ,NUISANCE ABATEMENT PROPERTY,3621,PAGE,898094.5,1024134
19-039555,2019-08,06/28/2019 11:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3435,DELMAR BLVD,77, ,NUISANCE ABATEMENT PROPERTY,3400,DELMAR,898127.3,1021940
19-037841,2019-08,06/28/2019 14:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,808,CARR ST,62, ,NUISANCE ABATEMENT PROPERTY,808,CARR,908720.4,1020304
19-038409,2019-08,06/28/2019 23:00,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3113,CHIPPEWA ST,19, , ,3113,CHIPPEWA,895596.8,1002935
19-041087,2019-08,06/29/2019 16:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2310,OLIVE ST,36, , ,2301,OLIVE,902180.4,1019343
19-039204,2019-08,06/29/2019 22:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1421,N 14TH ST,61, ,NUISANCE ABATEMENT PROPERTY,1421,14TH,906919.5,1022348
19-040070,2019-08,06/30/2019 03:03,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1949,HEBERT ST,63, ,NUISANCE ABATEMENT PROPERTY,1949,HEBERT,905456.6,1027515
19-041080,2019-08,06/30/2019 04:18,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4716,EICHELBERGER ST,6, , ,4716,EICHELBERGER,884093.8,1000085
19-041438,2019-08,07/01/2019 00:01,Y, , ,1, ,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,3916,DUNNICA AVE,16, , ,3916,DUNNICA,890882.1,1003003
19-037832,2019-08,07/01/2019 09:03,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,2737,HOWARD ST,59, , ,2737,HOWARD,901435.6,1024517
19-037696,2019-08,07/01/2019 09:40,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,1109,WALTON AVE,53, , ,1109,WALTON,889584.4,1027609
19-043537,2019-08,07/01/2019 10:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4503,MORGANFORD RD,5, , ,4503,MORGANFORD,887174.9,1002526
19-037686,2019-08,07/01/2019 11:30,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2500,HAMILTON AVE,50, , , , ,882964.1,1035344
19-038643,2019-08,07/02/2019 13:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,PAGE BLVD / N SPRING AVE,77, , , , ,897503.1,1024468
19-037445,2019-08,07/02/2019 15:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,110,N 15TH ST,36, , ,110,15TH,905308.5,1018077
19-040065,2019-08,07/02/2019 15:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2534,N GRAND BLVD,59, ,@HOTEL- GRAND MOTEL,2534,GRAND,899572.2,1026783
19-038446,2019-08,07/02/2019 18:21,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2851,GRAVOIS AVE,24, ,@QT - GRAVOIS / NEBRASKA,2851,GRAVOIS,897916.5,1008451
19-042551,2019-08,07/03/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,4101,DRESSELL AVE,70, , ,4101,DRESSELL,885284.4,1040212
19-043710,2019-08,07/04/2019 12:00,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,3204,HARPER ST,67, , ,3204,HARPER,901742.5,1029606
19-038439,2019-08,07/04/2019 12:30,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3708,KOSCIUSKO ST,18, , ,3708,KOSCIUSKO,901053.9,1002459
19-041099,2019-08,07/04/2019 12:47,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4930,CHRISTY BLVD,5, ,@BURLINGTON COAT FACTORY,4930,CHRISTY,884082.3,1001677
19-031875,2019-08,07/04/2019 23:51,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,VIRGINIA AVE / WINNEBAGO ST,19, , , , ,894865.4,1003670
19-039644,2019-08,07/05/2019 02:23,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1465,COCHRAN PL,61, ,NUISANCE ABATEMENT PROPERTY,1465,COCHRAN,906762.9,1022299
19-032441,2019-08,07/05/2019 08:00, , , ,1, , 92000,3,SIMPLE ASSAULT-HARRASSMENT,4049,IOWA,16, , ,4049,IOWA,0,0
19-032441,2019-08,07/05/2019 08:00, , , ,-1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4049,IOWA,16, , ,4049,IOWA,0,0
19-039827,2019-08,07/05/2019 09:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3868,DR MARTIN LUTHER KING DR,77, ,NUISANCE ABATEMENT PROPERTY,3868,DR MARTIN LUTHER KING,896742,1025805
19-039961,2019-08,07/05/2019 16:14,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,712,OFALLON ST,62, ,NUISANCE ABATEMENT PROPERTY,712,OFALLON,909288.2,1021029
19-041326,2019-08,07/05/2019 18:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,1919,S GRAND BLVD,27,SAUM APARTMENTS, , , ,894398.1,1012718
19-043539,2019-08,07/05/2019 20:00,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1730,N 20TH ST,60, ,NUISANCE ABATEMENT PROPERTY,1730,20TH,904639.2,1024058
19-040041,2019-08,07/06/2018 23:10,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4018,PECK ST,67, ,NUISANCE ABATEMENT PROPERTY,4018,PECK,901816.9,1030392
19-039631,2019-08,07/06/2019 01:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, ,NUISANCE ABATEMENT PROPERTY,721,TUCKER,906857.6,1019492
19-042479,2019-08,07/06/2019 01:56,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2729,HEREFORD ST,13, , ,2729,HEREFORD,885229.3,1010818
19-040492,2019-08,07/06/2019 14:20,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2000,MADISON ST,60, ,NUISANCE ABATEMENT PROPERTY,2000,MADISON,904374.2,1024178
19-039687,2019-08,07/07/2019 17:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4828,ALLEMANIA ST,4, ,ALLEY,4828,ALLEMANIA,879802.4,994267.1
19-039972,2019-08,07/07/2019 18:28,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2009,HEBERT ST,63, ,@WHITE CASTLE - HEBERT,2009,HEBERT,905261.1,1027578
19-032384,2019-08,07/07/2019 20:20,Y, , ,1, , 43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3805,MAFFITT,59, , ,3805,MAFFITT,0,0
19-041150,2019-08,07/07/2019 23:02,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6026,MINNESOTA AVE,1, , ,6026,MINNESOTA,892545.9,992632.5
19-038518,2019-08,07/08/2019 01:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3352,MANHATTAN AVE,10, , ,3352,MANHATTAN,873203.3,1008953
19-041154,2019-08,07/08/2019 10:00,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,4577,WEST PINE BLVD,38, ,WHOLE FOODS GROCERY STORE,4577,WEST PINE,889017.7,1022418
19-038490,2019-08,07/08/2019 12:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1924,N VANDEVENTER AVE,59, , ,865,ELIAS,897205.1,1026723
19-040954,2019-08,07/08/2019 18:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1718,SIMPSON PL,32, , ,1718,SIMPSON,900871.3,1012382
19-033903,2019-08,07/08/2019 18:00,Y, , ,1, ,161000,2,PROSTITUTION,2111,SULPHUR AVE,11, , ,1915,OLIVE,880747,1013760
19-039568,2019-08,07/08/2019 19:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2300,RUSSELL BLVD,23, , ,2300,RUSSELL,900287.6,1011420
19-039818,2019-08,07/09/2019 03:50,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1733,PRESERVATION PL,61, ,NUISANCE ABATEMENT PROPERTY,1733,PRESERVATION,906189.8,1022184
19-039822,2019-08,07/09/2019 05:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1733,PRESERVATION PL,61, ,NUISANCE ABATEMENT PROPERTY,1733,PRESERVATION,906189.8,1022184
19-039636,2019-08,07/09/2019 10:17,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,721,N TUCKER BLVD,36, ,NUISANCE ABATEMENT PROPERTY,721,TUCKER,906857.6,1019492
19-037168,2019-08,07/09/2019 12:22,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,110,N 17TH ST,36, , ,110,17TH,904545.1,1018315
19-032762,2019-08,07/09/2019 22:35, , , ,1, ,263120,6,OBSTRUCT GOVRN OP-FALSE REPORT,4500,BIRCHER,69, , , , ,0,0
19-032762,2019-08,07/09/2019 22:35, , , ,-1, , 38111,6,ROBBERY CARJACKING /FIREARM USED/SUCCESSFUL,4500,BIRCHER,69, , , , ,0,0
19-042164,2019-08,07/10/2019 12:45,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,300,N 4TH ST,35, ,@MANSION HOUSE,300,4TH,909633.8,1017651
19-032901,2019-08,07/10/2019 17:00,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4470,LEXINGTON AVE,56, , ,4470,LEXINGTON,894543.1,1032670
19-034041,2019-08,07/11/2019 12:00,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,956,HAMILTON AVE,48, , ,1915,OLIVE,880401.1,1029594
19-039993,2019-08,07/11/2019 18:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1400,N GRAND BLVD,59, ,NUISANCE ABATEMENT PROPERTY,1400,GRAND,898337.4,1024456
19-040655,2019-08,07/11/2019 20:55,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5931,SHULTE AVE,76, , ,5931,SHULTE,891259.1,1046208
19-040049,2019-08,07/12/2019 01:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1405,CHAMBERS ST,63, ,NUISANCE ABATEMENT PROPERTY,1405,CHAMBERS,907417.9,1023875
19-040552,2019-08,07/12/2019 09:37,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,3731,PHILLIPS PL,15, , ,3729,PHILLIPS,892292.3,1003734
19-033306,2019-08,07/12/2019 14:00,Y, , ,1, ,161000,2,PROSTITUTION,5650,OAKLAND AVE,41, ,@HOTEL- HAMPTON INN,1915,OLIVE,882152.9,1018203
19-039965,2019-08,07/12/2019 14:15,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1323,N 8TH,62, ,NUISANCE ABATEMENT PROPERTY,1323,8TH,0,0
19-033310,2019-08,07/12/2019 14:38,Y, , ,1, ,161000,2,PROSTITUTION,5650,OAKLAND AVE,41, ,@HOTEL- HAMPTON INN,1915,OLIVE,882152.9,1018203
19-033390,2019-08,07/13/2019 09:30,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,I 70 EASTBOUND / SAINT LOUIS A,63, ,ALIAS I 70 EASTBOUND/ST LOUIS, , ,907627,1026542
19-033382,2019-08,07/13/2019 12:30,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,8204,FREDERICK ST,74, , ,8204,FREDERICK,896352.5,1047894
19-033639,2019-08,07/13/2019 15:00,Y, , ,1, , 41015,3,ASSLT-AGGRAV-FIREARM-2ND-ADULT-DOMESTIC,4123,VIRGINIA AVE,16, , ,4123,VIRGINIA,894230.8,1000732
19-037226,2019-08,07/13/2019 20:16,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3750,MINNESOTA AVE,19,APT A, ,3715,MINNESOTA,895776.5,1003197
19-039362,2019-08,07/14/2019 10:00,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
19-039759,2019-08,07/15/2019 00:01,Y, , ,1, , 51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4860,WABADA AVE,55, , ,4860,WABADA,890188.3,1031489
19-040541,2019-08,07/15/2019 05:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,6214,PERSHING AVE,46, , ,6214,PERSHING,876944.8,1025504
19-042593,2019-08,07/15/2019 08:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,5300,LINDENWOOD AVE,14, , ,5300,LINDENWOOD,882741.2,1004734
19-039151,2019-08,07/15/2019 09:00,Y, , ,1, ,103000,2,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,6234,RHODES AVE,8, , ,6234,RHODES,877663,999842.1
19-039148,2019-08,07/15/2019 09:50,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,4407,LOUISIANA AVE,16, , ,4407,LOUISIANA,893311.8,999191
19-038111,2019-08,07/15/2019 12:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",8210,MICHIGAN AVE,2, , ,8210,MICHIGAN,887203.6,987208.4
19-041425,2019-08,07/15/2019 15:00,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,724,UNION BLVD,51, ,@WEST END REC CENTER,724,UNION,885311.2,1026811
19-040717,2019-08,07/15/2019 18:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1904,GARDEN ST,65, , ,1904,GARDEN,905602.3,1028961
19-033855,2019-08,07/15/2019 19:30, , , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1310,MADISON,63, , ,1310,MADISON,0,0
19-033855,2019-08,07/15/2019 19:30, , , ,-1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1310,MADISON,63, , ,1310,MADISON,0,0
19-043534,2019-08,07/15/2019 19:30,Y, , ,1, ,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1310,MADISON ST,63, ,NUISANCE ABATEMENT PROPERTY,1310,MADISON,907673.9,1024296
19-034011,2019-08,07/16/2019 03:51,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5575,PALM ST,50, , ,5575,PALM,886825.5,1037310
19-034019,2019-08,07/16/2019 03:51,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3423,CLARA AVE,50, , ,3423,CLARA,886603.5,1037269
19-038063,2019-08,07/16/2019 09:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4199,MANCHESTER AVE,39, , ,4199,MANCHESTER,890456.7,1017465
19-033933,2019-08,07/16/2019 09:50,Y, , ,1, ,250000,5,LOITERING-BEGGING,212,N KINGSHIGHWAY BLVD,38, ,@HOTEL- CHASE PARK PLAZA, , ,887710.9,1023513
19-038231,2019-08,07/16/2019 12:00,Y, , ,1, ,112010,6,FRAUD-CREDIT DEVICE/OVER $150,2020,ADELAIDE AVE,68, , ,2020,ADELAIDE,901016.6,1035198
19-034215,2019-08,07/16/2019 17:47,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4726,NORTHLAND AVE,55, , ,4726,NORTHLAND,891436.6,1031479
19-034210,2019-08,07/16/2019 23:44,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,3044,LAMBDIN AVE,56, , ,3044,LAMBDIN,896031,1030957
19-039617,2019-08,07/17/2017 13:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,I 55 SOUTHBOUND / LOUGHBOROUGH,1, , , , ,889032,991661.3
19-034223,2019-08,07/17/2019 10:00, , , ,-1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4902,NORTHLAND,55, , ,4902,NORTHLAND,0,0
19-041108,2019-08,07/17/2019 12:00,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
19-038293,2019-08,07/17/2019 14:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1545,COLE ST,61, , ,1545,COLE,905664.1,1021110
19-034327,2019-08,07/17/2019 20:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3953,S GRAND BLVD,16, , ,3953,GRAND,893025.1,1001878
19-034268,2019-08,07/17/2019 22:00, , , ,-1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5100,LOUIS,52, , ,5100,ST LOUIS,0,0
19-038434,2019-08,07/17/2019 23:00,Y, , ,1, , 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3219,DELOR ST,16, ,RESIDENCE,3219,DELOR,893752.1,996483.1
19-034332,2019-08,07/18/2019 00:09,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,NATURAL BRIDGE AVE / N SPRING,59, , , , ,900557.5,1029998
19-039592,2019-08,07/18/2019 09:40,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,5592,PAGE BLVD,48, , ,5592,PAGE,883130.4,1030915
19-034419,2019-08,07/18/2019 11:53,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4123,LABADIE AVE,56, , ,4123,LABADIE,896902.4,1029921
19-035798,2019-08,07/18/2019 12:00,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3319,OSAGE ST,16, , ,3319,OSAGE,894279.3,1001756
19-035798,2019-08,07/18/2019 12:00,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3319,OSAGE ST,16, , ,3319,OSAGE,894279.3,1001756
19-035798,2019-08,07/18/2019 12:00,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3319,OSAGE ST,16, , ,3319,OSAGE,894279.3,1001756
19-035798,2019-08,07/18/2019 12:00,Y, , ,1, , 91123,3,SIMPLE ASSAULT-CHILD/NO INJURY,3319,OSAGE ST,16, , ,3319,OSAGE,894279.3,1001756
19-038289,2019-08,07/18/2019 13:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4153,HUMPHREY ST,15, , ,4153,HUMPHREY,889446.4,1007314
19-034441,2019-08,07/18/2019 15:30, , , ,1, ,175400,1,SEX OFFNS-SX MISCONDUCT/SECOND,5500,GRAVOIS,5, , ,5500,GRAVOIS,0,0
19-034441,2019-08,07/18/2019 15:30, , , ,-1, , 21000,1,RAPE -- FORCIBLE,5500,GRAVOIS,5, , ,5500,GRAVOIS,0,0
19-040238,2019-08,07/18/2019 17:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3508,WATSON RD,9, , ,6456,POTOMAC,877381,1006962
19-039365,2019-08,07/18/2019 22:20,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4828,N BROADWAY,64, ,@HOTEL- FIRST WESTERN INN,4828,BROADWAY,904588.8,1034757
19-040911,2019-08,07/19/2019 07:00,Y, , ,1, ,112020,4,FRAUD-CREDIT DEVICE/UNDER $150,919,N JEFFERSON AVE,59, ,@CENTRAL PATROL DIVISION,919,JEFFERSON,902219.7,1021301
19-042227,2019-08,07/19/2019 08:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3135,CHIPPEWA ST,19, ,APT 2,3135,CHIPPEWA,895363.6,1002936
19-038073,2019-08,07/19/2019 08:31,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",1713,OFALLON ST,61, , ,1405,16TH,905421.5,1022269
19-038694,2019-08,07/19/2019 12:00,Y, , ,1, ,117000,1,FAILURE TO RETURN BORROWED/RENTED VEHICL,5315,MICHIGAN AVE,1, , ,5315,MICHIGAN,893475.1,994953.3
19-043297,2019-08,07/19/2019 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,5791,FLOY AVE,76, , ,5791,FLOY,890174.9,1048245
19-034561,2019-08,07/19/2019 13:13,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,5355,DELMAR BLVD,49, , ,5355,DELMAR,884221.6,1026993
19-041947,2019-08,07/19/2019 17:20,Y, , ,1, ,112020,1,FRAUD-CREDIT DEVICE/UNDER $150,6411,JANUARY AVE,6, , ,6411,JANUARY,879868.6,998117.8
19-034642,2019-08,07/19/2019 21:40,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5980,HIGHLAND AVE,50, , ,5980,HIGHLAND,882281.3,1035938
19-037989,2019-08,07/20/2019 00:01,Y, , ,1, , 67601,5,"LARCENY-FROM BUILDING $500 - $24,999",6010,HORTON PL,48, , ,6010,HORTON,879599.8,1030152
19-034682,2019-08,07/20/2019 01:00, , , ,-1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4347,GERMANIA,4, , ,4347,GERMANIA,0,0
19-038200,2019-08,07/20/2019 08:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3543,NEBRASKA AVE,19, ,REAR ALLEY,3543,NEBRASKA,896452.2,1004207
19-038821,2019-08,07/20/2019 08:00,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",0,DEWEY AVE / MERAMEC ST,16, , , , ,892609.9,1000986
